Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1
OG0019542			g15041.t1			
OG0019543			g15074.t1			
OG0019544			g15083.t1			
OG0019545			g15100.t1			
OG0019546			g15156.t1			
OG0019547			g15168.t1			
OG0019548			g15194.t1			
OG0019549			g15258.t1			
OG0019550			g15266.t1			
OG0019551			g15309.t1			
OG0019552			g15333.t1			
OG0019553			g15347.t1			
OG0019554			g15420.t1			
OG0019555			g15427.t1			
OG0019556			g15428.t1			
OG0019557			g15441.t1			
OG0019558			g15458.t1			
OG0019559			g15465.t1			
OG0019560			g15499.t1			
OG0019561			g15510.t1			
OG0019562			g15545.t1			
OG0019563			g15550.t1			
OG0019564			g15552.t1			
OG0019565			g15571.t1			
OG0019566			g15607.t2			
OG0019567			g15609.t1			
OG0019568			g15615.t1			
OG0019569			g15634.t1			
OG0019570			g15656.t1			
OG0019571			g15674.t1			
OG0019572			g15682.t1			
OG0019573			g15698.t1			
OG0019574			g15711.t1			
OG0019575			g15721.t1			
OG0019576			g15742.t1			
OG0019577			g15747.t1			
OG0019578			g15764.t1			
OG0019579			g15779.t1			
OG0019580			g15802.t1			
OG0019581			g15814.t1			
OG0019582			g15819.t1			
OG0019583			g15839.t1			
OG0019584			g15844.t1			
OG0019585			g15846.t1			
OG0019586			g15874.t1			
OG0019587			g15937.t1			
OG0019588			g15941.t1			
OG0019589			g15942.t1			
OG0019590			g15945.t1			
OG0019591			g15959.t1			
OG0019592			g15960.t1			
OG0019593			g15986.t1			
OG0019594			g16006.t1			
OG0019595			g16046.t1			
OG0019596			g16076.t1			
OG0019597			g16079.t1			
OG0019598			g16103.t1			
OG0019599			g16104.t1			
OG0019600			g16126.t1			
OG0019601			g16134.t1			
OG0019602			g16217.t1			
OG0019603			g16223.t1			
OG0019604			g16229.t1			
OG0019605			g16299.t1			
OG0019606			g16319.t1			
OG0019607			g16327.t1			
OG0019608			g16331.t1			
OG0019609			g16374.t1			
OG0019610			g16379.t1			
OG0019611			g16380.t1			
OG0019612			g16388.t1			
OG0019613			g16389.t1			
OG0019614			g16415.t1			
OG0019615			g16435.t1			
OG0019616			g16457.t1			
OG0019617			g16504.t1			
OG0019618			g5263.t1			
OG0019619			g5313.t1			
OG0019620			g5314.t1			
OG0019621			g5319.t1			
OG0019622			g5320.t1			
OG0019623			g5321.t1			
OG0019624			g5349.t1			
OG0019625			g5368.t1			
OG0019626			g5394.t1			
OG0019627			g5430.t1			
OG0019628			g5458.t1			
OG0019629			g5461.t1			
OG0019630			g5467.t1			
OG0019631			g5482.t1			
OG0019632			g5483.t1			
OG0019633			g5484.t1			
OG0019634			g5487.t1			
OG0019635			g5491.t1			
OG0019636			g5494.t1			
OG0019637			g5496.t1			
OG0019638			g5498.t1			
OG0019639			g5506.t1			
OG0019640			g5507.t1			
OG0019641			g5520.t1			
OG0019642			g5527.t1			
OG0019643			g5530.t1			
OG0019644			g5531.t1			
OG0019645			g5532.t1			
OG0019646			g5533.t1			
OG0019647			g5553.t1			
OG0019648			g5559.t1			
OG0019649			g5562.t1			
OG0019650			g5567.t1			
OG0019651			g5569.t1			
OG0019652			g5570.t1			
OG0019653			g5572.t1			
OG0019654			g5609.t1			
OG0019655			g5656.t1			
OG0019656			g5688.t1			
OG0019657			g5692.t1			
OG0019658			g5704.t1			
OG0019659			g5713.t1			
OG0019660			g5729.t1			
OG0019661			g5737.t1			
OG0019662			g5739.t1			
OG0019663			g5740.t1			
OG0019664			g5741.t1			
OG0019665			g5757.t1			
OG0019666			g5763.t1			
OG0019667			g5772.t1			
OG0019668			g5782.t1			
OG0019669			g5794.t1			
OG0019670			g5800.t1			
OG0019671			g5804.t1			
OG0019672			g5806.t1			
OG0019673			g5808.t1			
OG0019674			g5846.t1			
OG0019675			g5858.t1			
OG0019676			g5878.t1			
OG0019677			g5900.t1			
OG0019678			g5938.t1			
OG0019679			g5941.t1			
OG0019680			g5999.t1			
OG0019681			g6000.t1			
OG0019682			g6023.t1			
OG0019683			g6038.t1			
OG0019684			g6040.t1			
OG0019685			g6105.t1			
OG0019686			g6135.t1			
OG0019687			g6160.t1			
OG0019688			g6194.t1			
OG0019689			g6252.t1			
OG0019690			g6345.t1			
OG0019691			g6356.t1			
OG0019692			g6425.t1			
OG0019693			g6442.t1			
OG0019694			g6523.t1			
OG0019695			g6524.t1			
OG0019696			g6526.t1			
OG0019697			g6597.t1			
OG0019698			g6675.t1			
OG0019699			g6677.t1			
OG0019700			g6688.t1			
OG0019701			g6709.t1			
OG0019702			g6743.t1			
OG0019703			g6800.t1			
OG0019704			g6831.t1			
OG0019705			g6836.t1			
OG0019706			g6846.t1			
OG0019707			g6879.t1			
OG0019708			g6880.t1			
OG0019709			g6888.t1			
OG0019710			g6898.t1			
OG0019711			g6913.t1			
OG0019712			g6960.t1			
OG0019713			g7010.t1			
OG0019714			g7069.t1			
OG0019715			g7206.t1			
OG0019716			g7212.t1			
OG0019717			g7288.t1			
OG0019718			g7379.t1			
OG0019719			g7391.t1			
OG0019720			g7399.t1			
OG0019721			g7400.t1			
OG0019722			g7408.t1			
OG0019723			g7472.t1			
OG0019724			g7517.t1			
OG0019725			g7561.t1			
OG0019726			g7562.t1			
OG0019727			g7566.t1			
OG0019728			g7582.t1			
OG0019729			g7593.t1			
OG0019730			g7604.t1			
OG0019731			g7605.t1			
OG0019732			g7617.t1			
OG0019733			g7624.t1			
OG0019734			g7646.t1			
OG0019735			g7725.t1			
OG0019736			g7759.t1			
OG0019737			g7791.t1			
OG0019738			g7821.t1			
OG0019739			g7823.t1			
OG0019740			g7886.t1			
OG0019741			g7912.t1			
OG0019742			g7920.t1			
OG0019743			g8013.t1			
OG0019744			g8041.t1			
OG0019745			g8056.t1			
OG0019746			g8057.t1			
OG0019747			g8060.t1			
OG0019748			g8077.t1			
OG0019749			g8103.t1			
OG0019750			g8160.t1			
OG0019751				g2.t1		
OG0019752				g55.t1		
OG0019753				g75.t1		
OG0019754				g82.t1		
OG0019755				g96.t1		
OG0019756				g97.t1		
OG0019757				g135.t1		
OG0019758				g173.t1		
OG0019759				g177.t1		
OG0019760				g184.t1		
OG0019761				g187.t1		
OG0019762				g221.t1		
OG0019763				g285.t1		
OG0019764				g307.t1		
OG0019765				g336.t1		
OG0019766				g337.t1		
OG0019767				g354.t1		
OG0019768				g393.t1		
OG0019769				g396.t1		
OG0019770				g437.t1		
OG0019771				g450.t1		
OG0019772				g458.t1		
OG0019773				g506.t1		
OG0019774				g510.t1		
OG0019775				g512.t1		
OG0019776				g514.t1		
OG0019777				g534.t1		
OG0019778				g622.t1		
OG0019779				g645.t1		
OG0019780				g652.t1		
OG0019781				g661.t1		
OG0019782				g684.t1		
OG0019783				g751.t1		
OG0019784				g768.t1		
OG0019785				g782.t1		
OG0019786				g802.t1		
OG0019787				g883.t1		
OG0019788				g913.t1		
OG0019789				g962.t1		
OG0019790				g965.t1		
OG0019791				g1089.t1		
OG0019792				g1104.t1		
OG0019793				g1108.t1		
OG0019794				g1110.t1		
OG0019795				g1155.t1		
OG0019796				g1237.t1		
OG0019797				g1289.t1		
OG0019798				g1336.t1		
OG0019799				g1432.t1		
OG0019800				g1442.t1		
OG0019801				g1451.t1		
OG0019802				g1487.t1		
OG0019803				g1490.t1		
OG0019804				g1559.t1		
OG0019805				g1568.t1		
OG0019806				g1571.t1		
OG0019807				g1596.t1		
OG0019808				g1650.t1		
OG0019809				g1664.t1		
OG0019810				g1695.t1		
OG0019811				g1701.t1		
OG0019812				g1746.t1		
OG0019813				g1786.t1		
OG0019814				g1830.t1		
OG0019815				g1915.t1		
OG0019816				g1929.t1		
OG0019817				g1972.t1		
OG0019818				g2013.t1		
OG0019819				g2060.t1		
OG0019820				g2068.t1		
OG0019821				g2075.t1		
OG0019822				g2088.t1		
OG0019823				g2095.t1		
OG0019824				g2108.t1		
OG0019825				g2184.t1		
OG0019826				g2217.t1		
OG0019827				g2225.t1		
OG0019828				g2226.t1		
OG0019829				g2240.t1		
OG0019830				g2243.t1		
OG0019831				g2245.t1		
OG0019832				g2248.t1		
OG0019833				g2252.t1		
OG0019834				g2266.t1		
OG0019835				g2279.t1		
OG0019836				g2280.t1		
OG0019837				g2288.t1		
OG0019838				g2324.t1		
OG0019839				g2331.t1		
OG0019840				g2356.t1		
OG0019841				g2378.t1		
OG0019842				g2418.t1		
OG0019843				g11688.t1		
OG0019844				g11708.t1		
OG0019845				g11728.t1		
OG0019846				g11731.t1		
OG0019847				g11734.t1		
OG0019848				g11756.t1		
OG0019849				g11762.t1		
OG0019850				g11765.t1		
OG0019851				g11776.t1		
OG0019852				g11824.t1		
OG0019853				g11844.t1		
OG0019854				g11845.t1		
OG0019855				g11848.t1		
OG0019856				g11871.t1		
OG0019857				g11873.t1		
OG0019858				g11902.t1		
OG0019859				g11930.t1		
OG0019860				g11964.t1		
OG0019861				g11978.t1		
OG0019862				g11987.t1		
OG0019863				g12036.t1		
OG0019864				g12040.t1		
OG0019865				g12062.t1		
OG0019866				g12075.t1		
OG0019867				g12077.t1		
OG0019868				g12102.t1		
OG0019869				g12103.t1		
OG0019870				g12106.t1		
OG0019871				g12130.t1		
OG0019872				g12165.t1		
OG0019873				g12168.t1		
OG0019874				g12240.t1		
OG0019875				g12252.t1		
OG0019876				g12287.t1		
OG0019877				g12292.t1		
OG0019878				g12335.t1		
OG0019879				g12339.t1		
OG0019880				g12480.t1		
OG0019881				g12495.t1		
OG0019882				g12524.t1		
OG0019883				g12532.t1		
OG0019884				g12573.t1		
OG0019885				g12605.t1		
OG0019886				g12718.t1		
OG0019887				g12728.t1		
OG0019888				g12759.t1		
OG0019889				g12770.t1		
OG0019890				g12797.t1		
OG0019891				g12829.t1		
OG0019892				g12902.t1		
OG0019893				g12979.t1		
OG0019894				g13007.t1		
OG0019895				g13008.t1		
OG0019896				g13009.t1		
OG0019897				g13010.t1		
OG0019898				g13045.t1		
OG0019899				g13048.t1		
OG0019900				g13053.t1		
OG0019901				g13064.t1		
OG0019902				g13073.t1		
OG0019903				g13074.t1		
OG0019904				g13083.t1		
OG0019905				g13132.t1		
OG0019906				g13145.t1		
OG0019907				g13204.t1		
OG0019908				g13212.t1		
OG0019909				g13241.t1		
OG0019910				g13274.t1		
OG0019911				g13278.t1		
OG0019912				g13292.t1		
OG0019913				g13316.t1		
OG0019914				g13372.t1		
OG0019915				g13427.t1		
OG0019916				g13483.t1		
OG0019917				g13564.t1		
OG0019918				g13566.t1		
OG0019919				g13581.t1		
OG0019920				g13629.t1		
OG0019921				g13658.t1		
OG0019922				g13719.t1		
OG0019923				g13723.t1		
OG0019924				g13734.t1		
OG0019925				g13740.t1		
OG0019926				g13750.t1		
OG0019927				g13760.t1		
OG0019928				g13769.t1		
OG0019929				g13790.t1		
OG0019930				g13791.t1		
OG0019931				g13800.t1		
OG0019932				g13804.t1		
OG0019933				g13812.t1		
OG0019934				g13818.t1		
OG0019935				g13819.t1		
OG0019936				g13820.t1		
OG0019937				g13821.t1		
OG0019938				g13824.t1		
OG0019939				g13863.t1		
OG0019940				g13871.t1		
OG0019941				g13881.t1		
OG0019942				g13886.t1		
OG0019943				g13921.t1		
OG0019944				g13922.t1		
OG0019945				g13948.t1		
OG0019946				g13951.t1		
OG0019947				g14011.t1		
OG0019948				g14021.t1		
OG0019949				g9712.t1		
OG0019950				g9759.t1		
OG0019951				g9799.t1		
OG0019952				g9800.t1		
OG0019953				g9876.t1		
OG0019954				g9887.t1		
OG0019955				g9889.t1		
OG0019956				g9900.t1		
OG0019957				g9912.t1		
OG0019958				g9918.t1		
OG0019959				g9945.t1		
OG0019960				g9960.t1		
OG0019961				g9994.t1		
OG0019962				g10017.t1		
OG0019963				g10023.t1		
OG0019964				g10055.t1		
OG0019965				g10091.t1		
OG0019966				g10143.t1		
OG0019967				g10156.t1		
OG0019968				g10174.t1		
OG0019969				g10176.t1		
OG0019970				g10192.t1		
OG0019971				g10213.t1		
OG0019972				g10275.t1		
OG0019973				g10450.t1		
OG0019974				g10469.t1		
OG0019975				g10488.t1		
OG0019976				g10492.t1		
OG0019977				g10528.t1		
OG0019978				g10618.t1		
OG0019979				g10655.t1		
OG0019980				g10682.t1		
OG0019981				g10721.t1		
OG0019982				g10737.t1		
OG0019983				g10813.t1		
OG0019984				g10816.t1		
OG0019985				g10855.t1		
OG0019986				g10860.t1		
OG0019987				g10867.t1		
OG0019988				g10924.t1		
OG0019989				g10942.t1		
OG0019990				g10968.t1		
OG0019991				g10989.t1		
OG0019992				g10997.t1		
OG0019993				g11015.t1		
OG0019994				g11016.t1		
OG0019995				g11021.t1		
OG0019996				g11047.t1		
OG0019997				g11145.t1		
OG0019998				g11177.t1		
OG0019999				g11213.t1		
OG0020000				g11220.t1		
OG0020001				g11252.t1		
OG0020002				g11307.t1		
OG0020003				g11320.t1		
OG0020004				g11403.t1		
OG0020005				g11424.t1		
OG0020006				g11452.t1		
OG0020007				g11467.t1		
OG0020008				g11470.t1		
OG0020009				g11515.t1		
OG0020010				g11596.t1		
OG0020011				g11598.t1		
OG0020012				g11606.t1		
OG0020013				g11657.t1		
OG0020014				g11660.t1		
OG0020015				g11669.t1		
OG0020016				g11683.t1		
OG0020017				g7146.t1		
OG0020018				g7147.t1		
OG0020019				g7255.t1		
OG0020020				g7265.t1		
OG0020021				g7312.t1		
OG0020022				g7339.t1		
OG0020023				g7390.t1		
OG0020024				g7416.t1		
OG0020025				g7500.t1		
OG0020026				g7533.t1		
OG0020027				g7556.t1		
OG0020028				g7617.t1		
OG0020029				g7641.t1		
OG0020030				g7672.t1		
OG0020031				g7673.t1		
OG0020032				g7674.t1		
OG0020033				g7675.t1		
OG0020034				g7683.t1		
OG0020035				g7684.t1		
OG0020036				g7692.t1		
OG0020037				g7764.t1		
OG0020038				g7765.t1		
OG0020039				g7791.t1		
OG0020040				g7832.t1		
OG0020041				g7867.t1		
OG0020042				g7872.t1		
OG0020043				g7904.t1		
OG0020044				g7911.t1		
OG0020045				g7928.t1		
OG0020046				g7929.t1		
OG0020047				g7933.t1		
OG0020048				g7965.t1		
OG0020049				g7967.t1		
OG0020050				g7998.t1		
OG0020051				g7999.t1		
OG0020052				g8005.t1		
OG0020053				g8013.t1		
OG0020054				g8022.t1		
OG0020055				g8027.t1		
OG0020056				g8042.t1		
OG0020057				g8059.t1		
OG0020058				g8115.t1		
OG0020059				g8117.t1		
OG0020060				g8133.t1		
OG0020061				g8199.t1		
OG0020062				g8257.t1		
OG0020063				g8295.t1		
OG0020064				g8355.t1		
OG0020065				g8363.t1		
OG0020066				g8365.t1		
OG0020067				g8367.t1		
OG0020068				g8385.t1		
OG0020069				g8390.t1		
OG0020070				g8424.t1		
OG0020071				g8428.t1		
OG0020072				g8444.t1		
OG0020073				g8466.t1		
OG0020074				g8507.t1		
OG0020075				g8544.t1		
OG0020076				g8550.t1		
OG0020077				g8568.t1		
OG0020078				g8625.t2		
OG0020079				g8636.t1		
OG0020080				g8638.t1		
OG0020081				g8691.t1		
OG0020082				g8697.t1		
OG0020083				g8766.t1		
OG0020084				g8773.t1		
OG0020085				g8798.t1		
OG0020086				g8810.t1		
OG0020087				g8834.t1		
OG0020088				g8836.t1		
OG0020089				g8848.t1		
OG0020090				g8851.t1		
OG0020091				g8856.t1		
OG0020092				g8902.t1		
OG0020093				g8919.t1		
OG0020094				g8929.t1		
OG0020095				g8933.t1		
OG0020096				g8939.t1		
OG0020097				g8948.t1		
OG0020098				g8952.t1		
OG0020099				g8953.t1		
OG0020100				g8954.t1		
OG0020101				g8958.t1		
OG0020102				g8960.t1		
OG0020103				g8962.t1		
OG0020104				g8963.t1		
OG0020105				g8981.t1		
OG0020106				g9018.t1		
OG0020107				g9026.t1		
OG0020108				g9031.t1		
OG0020109				g9047.t1		
OG0020110				g9130.t1		
OG0020111				g9163.t1		
OG0020112				g9169.t1		
OG0020113				g9174.t1		
OG0020114				g9212.t1		
OG0020115				g9219.t1		
OG0020116				g9265.t1		
OG0020117				g9276.t1		
OG0020118				g9299.t1		
OG0020119				g9365.t1		
OG0020120				g9396.t1		
OG0020121				g9397.t1		
OG0020122				g9404.t1		
OG0020123				g9490.t1		
OG0020124				g9552.t1		
OG0020125				g9639.t1		
OG0020126				g9644.t1		
OG0020127				g4601.t1		
OG0020128				g4613.t1		
OG0020129				g4656.t1		
OG0020130				g4683.t1		
OG0020131				g4690.t1		
OG0020132				g4691.t1		
OG0020133				g4713.t1		
OG0020134				g4720.t1		
OG0020135				g4730.t1		
OG0020136				g4750.t1		
OG0020137				g4751.t1		
OG0020138				g4752.t1		
OG0020139				g4759.t1		
OG0020140				g4764.t1		
OG0020141				g4765.t1		
OG0020142				g4777.t1		
OG0020143				g4781.t1		
OG0020144				g4783.t1		
OG0020145				g4784.t1		
OG0020146				g4785.t1		
OG0020147				g4787.t1		
OG0020148				g4789.t1		
OG0020149				g4790.t1		
OG0020150				g4800.t1		
OG0020151				g4802.t1		
OG0020152				g4806.t1		
OG0020153				g4808.t1		
OG0020154				g4814.t1		
OG0020155				g4816.t1		
OG0020156				g4821.t1		
OG0020157				g4827.t1		
OG0020158				g4830.t1		
OG0020159				g4839.t1		
OG0020160				g4848.t1		
OG0020161				g4854.t1		
OG0020162				g4857.t1		
OG0020163				g4859.t1		
OG0020164				g4874.t1		
OG0020165				g4875.t1		
OG0020166				g4880.t1		
OG0020167				g4887.t1		
OG0020168				g4893.t1		
OG0020169				g4894.t1		
OG0020170				g4903.t1		
OG0020171				g4914.t1		
OG0020172				g4922.t1		
OG0020173				g4924.t1		
OG0020174				g4927.t1		
OG0020175				g4938.t1		
OG0020176				g4946.t1		
OG0020177				g4955.t1		
OG0020178				g4959.t1		
OG0020179				g4962.t1		
OG0020180				g4963.t1		
OG0020181				g4968.t1		
OG0020182				g4975.t1		
OG0020183				g4986.t1		
OG0020184				g5003.t1		
OG0020185				g5005.t1		
OG0020186				g5030.t1		
OG0020187				g5042.t1		
OG0020188				g5106.t1		
OG0020189				g5156.t1		
OG0020190				g5174.t2		
OG0020191				g5177.t1		
OG0020192				g5199.t1		
OG0020193				g5275.t1		
OG0020194				g5282.t1		
OG0020195				g5316.t1		
OG0020196				g5321.t1		
OG0020197				g5382.t1		
OG0020198				g5434.t1		
OG0020199				g5438.t1		
OG0020200				g5452.t1		
OG0020201				g5472.t1		
OG0020202				g5493.t1		
OG0020203				g5550.t1		
OG0020204				g5599.t2		
OG0020205				g5685.t1		
OG0020206				g5689.t1		
OG0020207				g5699.t1		
OG0020208				g5721.t1		
OG0020209				g5759.t1		
OG0020210				g5804.t1		
OG0020211				g5806.t1		
OG0020212				g5833.t1		
OG0020213				g5846.t1		
OG0020214				g5852.t1		
OG0020215				g5869.t1		
OG0020216				g5885.t1		
OG0020217				g5927.t1		
OG0020218				g5934.t1		
OG0020219				g5944.t1		
OG0020220				g5947.t1		
OG0020221				g5965.t1		
OG0020222				g6033.t1		
OG0020223				g6046.t1		
OG0020224				g6048.t1		
OG0020225				g6066.t1		
OG0020226				g6081.t1		
OG0020227				g6092.t1		
OG0020228				g6107.t1		
OG0020229				g6121.t1		
OG0020230				g6133.t1		
OG0020231				g6188.t1		
OG0020232				g6189.t1		
OG0020233				g6208.t1		
OG0020234				g6211.t1		
OG0020235				g6216.t1		
OG0020236				g6280.t1		
OG0020237				g6363.t1		
OG0020238				g6388.t1		
OG0020239				g6401.t1		
OG0020240				g6405.t1		
OG0020241				g6413.t1		
OG0020242				g6417.t1		
OG0020243				g6428.t1		
OG0020244				g6429.t1		
OG0020245				g6507.t1		
OG0020246				g6557.t1		
OG0020247				g6582.t1		
OG0020248				g6640.t1		
OG0020249				g6641.t1		
OG0020250				g6672.t1		
OG0020251				g6677.t1		
OG0020252				g6717.t1		
OG0020253				g6719.t1		
OG0020254				g6722.t1		
OG0020255				g6726.t1		
OG0020256				g6740.t1		
OG0020257				g6763.t1		
OG0020258				g6779.t1		
OG0020259				g6786.t1		
OG0020260				g6804.t1		
OG0020261				g6850.t1		
OG0020262				g6855.t1		
OG0020263				g6884.t1		
OG0020264				g6916.t1		
OG0020265				g6946.t1		
OG0020266				g6985.t1		
OG0020267				g7001.t1		
OG0020268				g7027.t1		
OG0020269				g7028.t1		
OG0020270				g7032.t1		
OG0020271				g7043.t1		
OG0020272				g7058.t1		
OG0020273				g7080.t1		
OG0020274				g7125.t1		
OG0020275				g7127.t1		
OG0020276				g2434.t1		
OG0020277				g2473.t1		
OG0020278				g2476.t1		
OG0020279				g2480.t1		
OG0020280				g2509.t1		
OG0020281				g2521.t1		
OG0020282				g2528.t1		
OG0020283				g2541.t1		
OG0020284				g2544.t1		
OG0020285				g2555.t1		
OG0020286				g2558.t1		
OG0020287				g2559.t1		
OG0020288				g2567.t1		
OG0020289				g2568.t1		
OG0020290				g2569.t1		
OG0020291				g2583.t1		
OG0020292				g2592.t1		
OG0020293				g2593.t1		
OG0020294				g2604.t1		
OG0020295				g2609.t1		
